ISO 3166-1 country code, name, latitude, longitude
MX,Ocotlán,16.793214,-96.673904
MX,Zacoalco,20.228163,-103.568703
MX,San Sebastián,20.532743,-103.428044
MX,San Pedro,20.22687,-103.414881
MX,Itzicán,20.317245,-102.954065
MX,Ibarra,20.329822,-103.128808
MX,Ornelas,20.386871,-102.975982
MX,San Martín,20.596225,-103.28129
MX,Rincón,20.504711,-102.989062
MX,Gracia,20.097764,-103.441108
MX,San Isidro,20.522844,-103.612943
MX,San Cristóbal,20.224533,-103.369688
MX,Cajonos,17.169564,-96.261979
MX,Amatlán,16.328117,-96.448185
MX,Yaganiza,17.145484,-96.229314
MX,Mitla,16.925009,-96.359109
MX,Güilá,16.803204,-96.441134
MX,Yogovana,16.280413,-96.631705
MX,Tilquiapan,16.782097,-96.580903
MX,Talea de Castro,17.362658,-96.247596
MX,Reagui,17.460179,-96.23083
MX,Amatlán,17.274753,-96.471945
MX,Lachiguirí,16.377999,-96.335113
MX,Taviche,16.712354,-96.59395
MX,Villa Alta,17.338387,-96.152357
MX,Amatlán,16.337194,-96.489458
MX,San José,24.812321,-107.183381
MX,Nuevo,25.859958,-99.778738
MX,Encino,26.164813,-105.33172
MX,Rancho Viejo,23.228768,-106.027236
MX,Cabeza de Toro,25.663646,-99.101055
MX,Agua Caliente,27.459401,-108.529053
MX,Santa Rita,24.752835,-100.267758
MX,Santa María,24.985264,-100.620752
MX,Escuinapa,22.832534,-105.775391
MX,Sinaloa,25.82315,-108.2224
MX,Carboneras,24.775654,-107.247691
MX,San Juan,26.893166,-107.880472
MX,Serrucho,28.209375,-108.304969
MX,Aguacaliente,23.16176,-106.086756
MX,Santa Ana,18.119703,-93.061744
MX,Santa Cruz,20.21589,-105.332094
MX,Concepción,20.2446,-105.078067
MX,Jalpa,18.176427,-93.063486
MX,Álamos,28.188059,-107.104393
MX,Milpillas,20.743409,-104.893034
MX,San José,20.763154,-105.227372
MX,El Ancón,25.151732,-100.154466
MX,Soledad,20.506488,-105.132888
MX,El Zapote,27.379934,-108.516445
MX,Cieneguita,25.485292,-100.064107
MX,Sextín,26.151195,-105.610374
MX,Gómez,25.452115,-99.35461
MX,El Venadito,25.685324,-99.03194
MX,El Ébano,25.413004,-99.094606
MX,Cadereyta,25.588958,-100.001557
MX,Parras,25.441562,-102.179205
MX,Oratorio,25.583576,-101.350341
MX,Pitahaya,28.706356,-110.588686
MX,Prietas,28.798687,-110.56326
MX,Nogales,31.314044,-110.945956
MX,Santa Cruz,20.392768,-103.949846
MX,Ciénega,23.778117,-104.994868
MX,Durazno,24.156414,-104.668452
MX,Pedro Pablo,22.434222,-105.174653
MX,Encarnación,24.824487,-101.045356
MX,Acú,20.546951,-90.163615
MX,Sauz,24.35452,-104.706611
MX,Sihó,20.487091,-90.164567
MX,Sahcabchén,20.30682,-90.13799
MX,Chun,20.877829,-89.860418
MX,Ixcatán,22.039154,-104.934043
MX,San Miguel,21.994607,-104.782359
MX,Los Muchachos,25.301925,-101.313128
MX,Comitán,16.244707,-92.134248
MX,Santa Cruz,22.061641,-104.805484
MX,Jesús María,25.091261,-100.755055
MX,Olmos,25.958298,-97.726567
MX,Jesús María,21.722852,-104.882956
MX,Pimas,28.714537,-110.347437
MX,Nuestra Señora,24.364043,-104.244405
MX,Ferrería,23.960194,-104.661224
MX,Turuachic,26.134884,-106.710368
MX,Tahonas,26.034494,-106.98797
MX,Penjamillo,20.107366,-101.93333
MX,Cadejé,26.377882,-112.511881
MX,Agua Zarca,23.162354,-103.143499
MX,Xiloxochitla,19.265838,-98.211484
MX,Tetla,19.427219,-98.086949
MX,Vanegas,23.869149,-100.892614
MX,Vistahermosa,20.272864,-102.475003
MX,Ario,20.026179,-102.347579
MX,Teul,21.463399,-103.46131
MX,Tanhuato,20.285828,-102.32974
MX,Angamacutiro,20.149019,-101.711261
MX,San Cristóbal,21.044594,-103.428188
MX,Zapotitlán,18.328762,-97.473608
MX,Zacatepec,18.276214,-96.859241
MX,Yodocono,17.385294,-97.355567
MX,Santa Fe,20.202657,-101.828363
MX,Cuerámbaro,20.845078,-103.662519
MX,Moras,20.326667,-102.592749
MX,Casas Caídas,20.421436,-102.441265
MX,Tlacotepec,18.404735,-96.850227
MX,Norma,23.84496,-101.960777
MX,San Juan,18.065183,-95.149912
MX,Santa Rosa,22.028434,-102.569971
MX,San Rafael,22.10892,-102.010553
MX,San José,23.518486,-102.085021
MX,Tonatico,18.805617,-99.669949
MX,San Felipe,27.339841,-106.017046
MX,Potrero,27.020113,-105.749094
MX,San Antonio,27.035332,-105.946031
MX,Santa Ana,18.570675,-100.219668
MX,San Simón,19.022933,-100.006549
MX,San Rafael,18.537284,-101.388381
MX,Papasquiaro,24.830256,-105.337301
MX,San Mateo,18.962283,-99.683122
MX,Estanco,18.900051,-100.254708
MX,Coatepec,18.926349,-99.768246
MX,Tejupilco,18.904666,-100.153009
MX,Tlachichilco,17.622589,-98.343055
MX,Tepetlapa,17.666638,-98.39192
MX,Medellín,19.058685,-96.157806
MX,Cuevecillas,27.004413,-105.674254
MX,Tulcingo,18.045816,-98.441107
MX,Chilapa,17.594586,-99.176389
MX,Chila,18.109751,-98.48574
MX,Chiautla,18.30076,-98.602699
MX,Sultepec,18.858469,-99.966128
MX,Santo Tomás,18.83531,-100.010106
MX,Texcaltitlán,18.930399,-99.93956
MX,Tlapa,17.540418,-98.579516
MX,Buenavista,18.460343,-98.637612
MX,San Miguel,21.170083,-104.950709
MX,Las Varillas,14.81876,-92.407988
MX,Cohetzala,18.205806,-98.804726
MX,Veracruz,19.180739,-96.13405
MX,Achotal,17.736094,-95.133722
MX,Torreón,27.130486,-105.787075
MX,Hueyapan,18.150488,-95.143752
MX,San José,26.911068,-105.861356
MX,Loma Larga,18.231247,-95.087479
MX,Bodegas,18.352308,-95.497946
MX,Caborca,30.720427,-112.158469
MX,Chihuahueño,30.516667,-106.65
MX,Navidad,19.208311,-104.681537
MX,Zacatepec,17.824056,-98.07221
MX,Autlán,19.772494,-104.365306
MX,Punta de Agua,27.266028,-105.208245
MX,Pueblito,26.989187,-105.327612
MX,Constitución,25.033711,-111.659911
MX,Buena Vista,25.623449,-112.060878
MX,Zapotitlán,19.548514,-103.812169
MX,Laja,17.739303,-93.979115
MX,San Agustín,26.378094,-104.303821
MX,Cuevecillas,27.004372,-105.674029
MX,Camargo,27.678417,-105.171362
MX,Ciénaga,26.809972,-105.429886
MX,La Cofradía,18.818812,-103.123407
MX,La Ciénaga,18.4777,-103.311553
MX,Mezcalera,27.257169,-107.891455
MX,Barranca Seca,18.533934,-102.963073
MX,San Antonio,16.382609,-92.689899
MX,Cofradía,18.554331,-103.423065
MX,El Naranjo,27.271086,-107.921006
MX,Las Cruces,16.40645,-93.185115
MX,Colonia,26.080785,-103.535326
MX,Chiapa,16.713754,-92.988035
MX,Amatenango,16.527105,-92.435012
MX,El Agua,19.133443,-103.637374
MX,Zaragoza,26.107938,-103.441632
MX,San Juan,26.033677,-103.673694
MX,Horizonte,25.937223,-103.417033
MX,Santa Ana,26.974201,-105.311959
MX,Gomera,27.011009,-105.572641
MX,Chi,21.031882,-89.481279
MX,San Francisco,31.236716,-108.650717
MX,Santa Fe,20.525986,-103.084483
MX,Bacalar,20.827992,-89.350606
MX,Valencia,20.601134,-101.081909
MX,Xoconoxtle,20.939146,-100.980752
MX,Temascatío,20.695321,-101.26475
MX,San Isidro,20.541626,-101.058798
MX,Tzon,20.983527,-89.145181
MX,Sodzil,20.538995,-89.605442
MX,Motul,21.095709,-89.283315
MX,San Luis,32.456122,-114.771861
MX,Telchac,21.342872,-89.262955
MX,Sotuta,20.741859,-89.577375
MX,Susupuato,19.215419,-100.408307
MX,Las Juntas,18.032867,-101.749014
MX,El Rincón,18.033333,-101.849999
MX,Molino,20.551886,-100.712681
MX,Los López,21.055857,-101.091975
MX,Zitácuaro,19.436606,-100.35691
MX,Octopan,20.574279,-100.747847
MX,San Javier,30.220584,-110.724915
MX,Acuitzio,19.494725,-101.333314
MX,San Andrés,20.801704,-99.000955
MX,Jesús María,23.917485,-100.028692
MX,Tacámbaro,19.235136,-101.458168
MX,Santa Rita,18.525238,-101.16052
MX,Santa Fe,19.672515,-101.554157
MX,Rancho Viejo,18.594711,-101.128013
MX,Camargo,26.315983,-98.831651
MX,García,25.811473,-100.594102
MX,Tepehuacán,21.014287,-98.841991
MX,San Juan,25.76995,-101.146718
MX,San José,25.788604,-100.4741
MX,Santa Rita,25.738936,-101.134268
MX,San José,24.779888,-100.936935
MX,San Antonio,24.870621,-100.995586
MX,Acatita,25.701611,-101.146049
MX,Santa Clara,24.657857,-100.038415
MX,San Rafael,23.860244,-100.650974
MX,San Pedro,24.149855,-100.782797
MX,Armenta,16.333338,-98.376583
MX,Tapextla,16.340481,-98.447136
MX,Pinotepa Nacional,16.338467,-98.055316
MX,Jamiltepec,16.283738,-97.823869
MX,Zacatepec,16.763443,-97.990794
MX,Ipalapa,16.638412,-98.031502
MX,Huazolotitlan,16.304081,-97.913509
MX,Cortijos,16.443609,-98.233208
MX,Mechoacán,16.337124,-97.836928
MX,Nopalera,16.943553,-97.778446
MX,Ixcapa,16.544082,-98.144915
MX,Yosotatu,16.992874,-97.776194
MX,Jicayán,16.451812,-98.013666
MX,Tlacamama,16.415222,-98.063983
MX,Tetepelcingo,16.397659,-97.901668
MX,Reyes,16.920841,-97.894143
MX,Acatlán,16.809217,-98.733584
MX,Cacahuatepec,16.613763,-98.155553
MX,Estancia Grande,16.364813,-98.250795
MX,Sayultepec,16.595332,-98.130044
MX,Ocotlán,16.648263,-98.166413
MX,Huaxpaltepec,16.32968,-97.916717
MX,La Concepción,16.660071,-98.258883
MX,Naucalpan,19.468988,-99.247578
MX,Zaragoza,19.147373,-99.644121
MX,Cuauhtémoc,19.416521,-99.55876
MX,Boquilla,16.14044,-97.753114
MX,Tenango,19.106409,-99.590676
MX,Techuchulco,19.11302,-99.524623
MX,Atarasquillo,19.328551,-99.468094
MX,Tlapaltitlán,19.280818,-99.618108
MX,Autopan,19.354598,-99.656945
MX,Coatepec,19.137956,-99.429978
MX,Mimiapan,19.448131,-99.462817
MX,Balderas,19.109064,-99.652266
MX,Ajusco,19.224359,-99.201878
MX,Atenco,19.269193,-99.532012
MX,Ayucán,19.496624,-99.361446
MX,Tezonco,19.305522,-99.076326
MX,Tepaltitlán,19.322204,-99.602451
MX,Oyamel,19.431853,-99.576452
MX,Cuauhtenco,19.195526,-99.631931
MX,Ixtayopan,19.243467,-98.997359
MX,Chicahualco,19.282795,-99.592863
MX,Atlapulco,19.255983,-99.059625
MX,San Francisco,19.332509,-99.10126
MX,San Diego,19.379428,-99.648569
MX,Amayalco,19.33115,-99.26983
MX,Chichicaspa,19.419091,-99.330076
MX,Toro,19.095831,-99.237273
MX,Lerma,19.289858,-99.512357
MX,Almoloya,19.159806,-99.487276
MX,Nezahualcóyotl,19.400608,-99.014827
MX,Calimaya,19.162188,-99.618327
MX,Zacapexco,19.721965,-99.476293
MX,Zumpango,19.796705,-99.099464
MX,Joquicingo,19.049548,-99.534118
MX,Santa Rosa,20.436664,-99.898602
MX,San Sebastián,20.279883,-99.688795
MX,San Sebastián,20.26541,-99.933602
MX,Tlaxcaltepec,20.122569,-100.125611
MX,Dandhó,20.407515,-99.706639
MX,Aculco,20.083233,-99.861805
MX,San Bartolomé,20.180841,-100.073578
MX,Puerta,20.312963,-99.916681
MX,Potrero,20.257197,-99.730047
MX,Polotitlán,20.225915,-99.815562
MX,Tequisquiapan,20.524756,-99.88962
MX,La Venta,20.370229,-100.025948
MX,Laguna,20.478977,-100.048256
MX,Guadalupe,20.348995,-99.938282
MX,Aculco,20.098382,-99.828331
MX,San Martín,21.371243,-98.657677
MX,Ahuacatlán,20.441561,-99.98666
MX,Yonthé,20.473097,-99.367521
MX,Acateno,20.130925,-97.210614
MX,Tezontepec,20.191875,-99.272038
MX,Santiago,20.11505,-99.547164
MX,Mácua,20.136745,-99.475237
MX,Santa María,20.369811,-99.387908
MX,Daxthó,20.244971,-99.418073
MX,Santa Ana,20.122865,-99.346037
MX,Nextlalpan,20.15151,-99.387927
MX,San Pedro,20.329841,-99.429634
MX,San Pablo,20.339684,-99.377041
MX,San Juan,20.329115,-99.374242
MX,Atlán,20.336614,-99.6748
MX,San Francisco,20.48753,-99.408484
MX,Bojay,20.095407,-99.347084
MX,Tezoquipan,20.474164,-99.468518
MX,San Antonio,20.407148,-99.369827
MX,Progreso,20.248747,-99.18894
MX,Huitexcalco,20.266204,-99.280621
MX,Huejutla,21.142256,-98.419103
MX,Tempoal,21.519984,-98.388292
MX,San Vicente,21.718857,-98.587695
MX,Empalme,27.963395,-110.809114
MX,Ídolo,21.450271,-97.413312
MX,San Pedro,29.286844,-109.736959
MX,Morelos,28.295503,-114.034246
MX,Petlacotla,20.41186,-97.914431
MX,Tablas,24.85,-107.216667
MX,Tepango,18.833333,-98.683333
MX,Aquespala,15.816667,-91.933333
MX,Tapias,23.466667,-102.583333
MX,Tepexpan,19.568056,-99.704167
MX,San Ignacio,23.75,-100.483333
MX,Santa María,19.933333,-105.316667
MX,Zoochixtepec,17.216667,-96.2
MX,Zoapila,19.366667,-97.766667
MX,Santa María,25.9,-105.183333
MX,Zacatenco,19.5,-99.116667
MX,Xucuñuti,17.733333,-97.85
MX,Tonantzintla,19.033333,-98.3
MX,Trinidad,21.966667,-101.316667
MX,Acatlán,18.983333,-97.916667
MX,Atzitzihuacán,18.8,-98.6
MX,Chilapa de Díaz,17.516667,-97.683333
MX,Yerbabuena,22.766667,-99.55
MX,Texmelucan,19.35,-97.533333
MX,Santa Catarina,20.933333,-101.3
MX,San Pedro,27.083333,-103.7
MX,San Pedro,20.533333,-105.116667
MX,Yetla,17.75,-96.4
MX,Sochiapan,17.866667,-97.716667
MX,San Pedro,22.283333,-101.05
MX,San Nicolás,20.083333,-98.4
MX,Zacatempa,18.866667,-98.616667
MX,Otzoloapan,19,-100.266667
MX,Santo Domingo,18.533333,-96.75
MX,Santo Domingo,18.9,-98.366667
MX,Terrero,26.183333,-105.733333
MX,Xicotzingo,18.75,-98.616667
MX,Tonalixco,19.983333,-97.833333
MX,San Miguel,19.366667,-98.116667
MX,Cajonos,17.166667,-96.3
MX,Amatlán,16.4,-96.5
MX,Itundujia,16.866667,-97.65
MX,San Rafael,18.166667,-101.766667
MX,Franco,19.35,-97.8
MX,San Diego,24,-103.966667
MX,Puerto,22.016667,-100.066667
MX,Potrero,28.566667,-109.716667
MX,Potrero,18.433333,-100.916667
MX,Tindú,17.583333,-97.85
MX,Tanque,27.933333,-102.216667
MX,Tezonteopan,18.75,-98.5
MX,San Pedro,18,-97.6
MX,Petapa,16.683333,-93.483333
MX,Oxtotipan,18.95,-97.85
MX,Sauceda,22.05,-100.75
MX,Huixtepec,17.616667,-97.95
MX,Santa María,19.316667,-100.35
MX,Malacatepec,16.983333,-95.633333
MX,Ajoloapan,19.978611,-99.047222
MX,El Jobo,18.033333,-92.75
MX,Santa Catarina,19.216667,-97.433333
MX,Izhuatepec,18.783333,-98.616667
MX,San Pedro,26.4,-99.016667
MX,Tetitlán,18.233333,-97.333333
MX,San Vicente,23.8,-100.133333
MX,Rancho,23.7,-105.816667
MX,Nacimiento,28.1,-101.85
MX,Michapa,17.533333,-98
MX,Loberos,23.5,-103.65
MX,San Francisco,22.933333,-100.983333
MX,Zabache,16.833333,-96.733333
MX,Tepetitlán,18.866667,-99.866667
MX,Lagunas,17,-97.95
MX,Los Carros,18.816667,-96.35
MX,Tepeolulco,19.95,-100.016667
MX,Ocotal,16.116667,-93.816667
MX,Xtuc,20.4,-89.516667
MX,San Ignacio,24.066667,-99.966667
MX,San Juan,22.683333,-105.1
MX,Poza Rica,21.266667,-98.3
MX,Zacatlán,18.4,-99.983333
MX,Ojo de Agua,30.016667,-109.783333
MX,Tetuache,30.216667,-110.333333
MX,San Agustín,20.483333,-99.433333
MX,San Francisco,15.716667,-96.583333
MX,San Cándido,18.1,-93.35
MX,Tetla,20.983333,-99.466667
MX,Tejalucan,18.9,-98.4
MX,Portezuelo,18.916667,-98.35
MX,Estancia,17.966667,-97.966667
MX,Regadío,16.516667,-94.3
MX,Palma Real,20.816667,-97.766667
MX,Palmas,22.2,-99.666667
MX,Tenextepec,18.866667,-98.383333
MX,Coatepec,18.833333,-98.416667
MX,Xiol,20.916667,-89.5
MX,Tlacolula,17.783333,-96.8
MX,Sacnicté,20.9,-89.816667
MX,Rocheachic,28.633333,-107.883333
MX,Santa Gertrudis,24.033333,-99.166667
MX,San Juan,23.35,-103.266667
MX,San Juan,20.866667,-105.15
MX,Perdido,23.9,-101.216667
MX,Minas,22.716667,-100.566667
MX,Moreno,31.116667,-111.8
MX,Tinaja,30.883333,-111.633333
MX,Milpillas,28.1,-106.9
MX,San Francisco,25.05,-100.6
MX,San Francisco,25.066667,-99.166667
MX,San Francisco,27.5,-105.816667
MX,Almecatla,19.133333,-98.233333
MX,Pie de la Cuesta,28.05,-108.183333
MX,Palo Alto,21.2,-102.4
MX,Viejo,29.133333,-110.4
MX,Chayuco,17.25,-98.016667
MX,Panales,21.766667,-100.633333
MX,San Felipe,20.75,-104.216667
MX,Santa Rosa,26.516667,-107.883333
MX,Zautla,17.916667,-96.616667
MX,Zapotitlán,17.983333,-96.583333
MX,San José,20.133333,-89.4
MX,Morelos,19.683333,-99.666667
MX,Pascala,16.983333,-98.916667
MX,Boquiapan,17.9,-94.7
MX,Troje,23.716667,-100.666667
MX,San José,18.233333,-101.683333
MX,San Baltasar,18.966667,-98.466667
MX,San Bartolo,19.5,-99.15
MX,La Muralla,28.066667,-106.166667
MX,Mesa,20.666667,-102.683333
MX,Laborcita,26.85,-105.7
MX,La Palma,21.383333,-101.75
MX,Maxtleca,19.066667,-99.533333
MX,Mamey,21.116667,-105.133333
MX,Moreno,18.583333,-96.233333
MX,Mirador,19.066667,-96.466667
MX,Los Llanos,28.183333,-101.016667
MX,San Antonio,24.8,-100.066667
MX,Codorniz,22.016667,-102.666667
MX,Mezquital,21.166667,-103.383333
MX,San Antonio,20.25,-98.383333
MX,San Antonio,19.083333,-102.483333
MX,San Antonio,24.483333,-99.583333
MX,San Antonio,23.183333,-103.216667
MX,La Varita,27.533333,-106.116667
MX,Giropa,28.95,-109.466667
MX,Mesita,28.883333,-108.633333
MX,San Miguel,22.65,-103.45
MX,Moyotepec,17.066667,-98.666667
MX,La Ceja,24.283333,-98.433333
MX,Novillo,19.083333,-96.4
MX,La Gloria,27.133333,-104.883333
MX,Ferrería,20.15,-103.75
MX,La Cofradía,18.516667,-103.333333
MX,San José,16.4,-93.5
MX,Metzquititla,20.7,-98.933333
MX,Los Álamos,28.666667,-103.5
MX,San Antonio,20.316667,-101.466667
MX,San Isidro,24.533333,-100.6
MX,San Isidro,26.05,-97.983333
MX,Sotol,24,-100.633333
MX,San Antonio,24.366667,-99.566667
MX,Granaditas,26.933333,-105.866667
MX,Agua Caliente,28.016667,-108.75
MX,Boquilla,26.116667,-105.183333
MX,Esquipulas,17.683333,-93.3
MX,Guadalupe,23.666667,-100.2
MX,Ixcateopan,18.516667,-99.833333
MX,Carrizalejo,25.166667,-99.733333
MX,Mezquite,25.683333,-99.45
MX,Buenavista,23.133333,-102.833333
MX,Buenavista,21.716667,-102.3
MX,Chijolar,21.883333,-98.05
MX,El Coyote,24.9,-99.783333
MX,Barberena,22.583333,-97.9
MX,Jojutla,18.616667,-99.183333
MX,Jilotzingo,19.87,-99.057778
MX,Jilotepec,19.952778,-99.534722
MX,Ixtlahuaca,19.568056,-99.7675
MX,El Ebanito,25.95,-99.366667
MX,Guadalupe,26.916667,-105.433333
MX,Concepción,25.283333,-100.8
MX,Capulac,19.1,-98.05
MX,Guadalupe,28.85,-108.633333
MX,El Refugio,20.466667,-105.366667
MX,Esperanza,24.666667,-98.583333
MX,Vidrio,18.266667,-95.2
MX,Magdalena,27.066667,-112.15
MX,Guacayvo,27.466667,-107.583333
MX,Huixquilucan,19.383333,-99.45
MX,Aquiahuac,19.25,-98.266667
MX,Chuburná,21.016667,-89.633333
MX,Cieneguita,25.35,-100.133333
MX,Cruz Verde,25.2,-99.833333
MX,Agua Blanca,25.033333,-106.566667
MX,Coalcomán,18.783333,-103.15
MX,Coajomulco,19.750556,-99.976389
MX,Amozoc,19.033333,-98.05
MX,Amanalco,19.316667,-100.016667
MX,Bajíos,25.666667,-106.333333
MX,Cofradía,19.966667,-104.1
MX,Borjas,26.783333,-105.65
MX,Casa Blanca,20.583333,-100.4
MX,Xilotzingo,18.966667,-98.233333
MX,Jiotes,18.116667,-96.816667
MX,Tlapala,18.966667,-98.433333
MX,San Pablo,18.983333,-97.7
MX,Atoyac,17.2,-100.433333
MX,Alburquerque,28.3,-107.416667
MX,Corral Viejo,25.05,-107.133333
MX,Agua Fría,22.8,-103.583333
MX,Aguilar,29.45,-110.366667
MX,Abraham,15.683333,-96.6
MX,San José,18.7,-88.266667
MX,Shomege,19.848333,-99.901944
MX,San Juanito,23.333333,-98.616667
MX,María Morelos,30.083333,-115.75
MX,San Juan,21.45,-99.233333
MX,San Andrés,22.2,-104.05
MX,San Juan,24.85,-100.9
MX,Actún,20.766667,-89.983333
MX,Atexcal,18.366667,-98.216667
MX,Ayutla,16.9,-99.216667
MX,Nuevo,26.016667,-98.033333
MX,Saucito,29.7,-110.683333
MX,Tenochtitlán,19.7525,-99.930833
MX,Palo Blanco,24.916667,-98.05
MX,Los Uxtlas,18.366667,-95.3
MX,San Rafael,17.616667,-93.183333
MX,Loma,15.966667,-96.416667
MX,San Antonio,24.5,-99.533333
MX,Rodeo,19.633333,-102.583333
MX,Noria,23.716667,-100.683333
MX,Teolocholco,19.25,-98.183333
MX,San Antonio,24.533333,-102.466667
MX,San Isidro,20.25,-101.75
MX,San Antonio,18.066667,-96.116667
MX,Cumbres,18.833333,-97.3
MX,Díaz Mirón,19.483333,-99.1
MX,Mariscala,17.866667,-98.116667
MX,Valenciana,20.7,-101.3
MX,Nepantla,18.966667,-98.833333
MX,Cuevas,26.783333,-105.516667
MX,Santa Cruz,20.533333,-103.433333
MX,Portezuelo,21,-105.15
MX,San Luis,19.833333,-99.416667
MX,La Presa,22.983333,-102.733333
MX,Jaco,27.833333,-104
MX,San José,26.383333,-112.15
MX,Coapan,18.833333,-97.883333
MX,Acozautla,18.95,-98.383333
MX,San Antonio,19.366667,-100.416667
MX,El Refugio,27.05,-105.466667
MX,Horno,21.283333,-104.083333
MX,Santa Úrsula,19.3,-99.15
MX,Terrero,27.183333,-105.666667
MX,Piedras,21.5,-101.216667
MX,San José,20.433333,-100.966667
MX,Cayá,20.666667,-89.566667
MX,El Gallo,24.116667,-98.85
MX,Pueblo Nuevo,20.816667,-99.716667
MX,Oncan,20.966667,-89.5
MX,Acequia,21.883333,-99.9
MX,Cobos,20.933333,-97.366667
MX,Santo Domingo,19.588333,-99.774722
MX,San José,18.433333,-95.65
MX,Cerrito,20.533333,-100.933333
MX,San José,23.816667,-99
MX,Espinos,19.866667,-104.566667
MX,Atasta,18,-92.95
MX,Tepetotutla,17.833333,-96.433333
MX,Duraznillo,21.75,-101.25
MX,Pitahayitas,25.5,-108.433333
MX,Pita,20.483333,-100.433333
MX,San Isidro,28.9,-107.783333
MX,Soledad,28.3,-108.4
MX,Santa Isabel,19,-98.366667
MX,Trojes,22.4,-102.9
MX,Mezquite,20.983333,-101.483333
MX,Juntas,18.666667,-101.583333
MX,La Mira,18.683333,-102.283333
MX,Cuayucatepec,18.5,-97.483333
MX,San Antonio,20.45,-97.15
MX,Nazas,21.316667,-101.933333
MX,Buena Vista,19.166667,-98.166667
MX,San Ignacio,20.9,-101.866667
MX,Zapotitlán,17.216667,-98.983333
MX,Hacienda,28.1,-108.55
MX,Axochitlán,18.283333,-97.266667
MX,Ojitos,21.716667,-100.316667
MX,Nacimiento,28.066667,-101.65
MX,Ixtlahuaca,18.9,-99.716667
MX,Tutepetongo,17.766667,-96.883333
MX,San Agustín,22.8,-103.5
MX,Panales,21.516667,-100.55
MX,San Antonio,15.983333,-92.066667
MX,Quiotepec,17.9,-96.983333
MX,San José,19.408333,-90.575
MX,Sochiapan,17.666667,-95.366667
MX,El Mesón,21.283333,-101.283333
MX,San Isidro,21.733333,-100.2
MX,Madroño,21.1,-99.7
MX,Tepemaxalco,18.733333,-98.6
MX,Zautla,17.183333,-96.866667
MX,Tianguismanalco,18.95,-98.433333
MX,Molino,19.533333,-98.816667
MX,México,19.434167,-99.138611
MX,Mexico,19.434167,-99.138611
MX,Acatepec,16.15,-97.533333
MX,Presidios,25.283333,-105.633333
MX,Oxtotla,18.616667,-98.383333
MX,Capulín,25.566667,-106.133333
MX,Encinas,27.316667,-101.066667
MX,Anacuas,25.816667,-97.5
MX,Cantemo,19.433333,-89.916667
MX,Alamillo,28.8,-106.15
MX,Camichín,21.016667,-104.766667
MX,San Diego,21.383333,-100
MX,Cerrito,32.183333,-116.05
MX,Nueva Italia,19.026121,-102.09136
MX,Amatlán,19.160567,-102.539424
MX,San Juan,19.136142,-102.439367
MX,Puente del Carmen,20.886402,-100.641421
MX,Las Juntas,18.28775,-101.777794
MX,Coahuayutla,18.314753,-101.735104
MX,Capire,18.837642,-101.806819
MX,Tomatlán,19.210158,-102.586892
MX,Apatzingán,19.095224,-102.351621
MX,San Vicente,20.728266,-100.346371
MX,La Griega,20.666405,-100.238872
MX,Guadalupe,20.527956,-100.114368
MX,Fajardo,20.851168,-100.597804
MX,Carbonera,21.152519,-100.471847
MX,Chapín,19.787809,-90.389425
MX,Tekax,20.204267,-89.28629
MX,San Miguel,25.662261,-108.059378
MX,Corrientes,21.976215,-105.430613
MX,Palmar,25.712054,-107.92751
MX,Huépac,29.883676,-110.215284
MX,Coloradas,22.453688,-105.343661
MX,La Junta,25.101309,-106.784165
MX,Metatitos,25.429019,-106.476039
MX,Los Chinos,28.787188,-110.09978
MX,Campa,28.549216,-109.739297
MX,Noria,28.64011,-110.107055
MX,Cozumel,20.501004,-86.945979
MX,Tixcacal,19.857949,-88.174429
MX,Sahcabá,20.684471,-88.384224
MX,Tepatitlán,20.816923,-102.763466
MX,San Miguel,21.49709,-103.08296
MX,Cofradía,20.029934,-103.55592
MX,Buenavista,20.770658,-102.773866
MX,San Pedro,25.757989,-102.982293
MX,San José,25.648847,-103.401618
MX,Lerdo,25.535383,-103.525242
MX,Santa Rita,18.336237,-91.717421
MX,Santa María,20.440188,-100.79984
MX,San Pedro,20.228303,-100.93875
MX,Pejo,20.034554,-100.93692
MX,San Francisco,20.026399,-100.789064
MX,San Francisco,20.508628,-100.413951
MX,Estancia,20.296263,-100.860169
MX,El Capulín,20.274784,-100.985017
MX,Rincón,20.424025,-100.755131
MX,Piedras,20.138887,-100.627105
MX,Apaseo,20.457479,-100.622402
MX,Ojo de Agua,20.228923,-100.826959
MX,La Ceja,20.378637,-100.396101
MX,Carmen,18.649732,-91.824709
MX,Tizonazo,25.965056,-105.195634
MX,San Francisco,25.48603,-104.884586
MX,San Pedro,24.797815,-107.602306
MX,Pantelhó,17.005144,-92.470834
MX,Sabana,17.396039,-92.214272
MX,La Bola,18.240431,-92.297259
MX,Agua Caliente,24.932918,-107.384952
MX,San Antonio,21.071203,-101.05006
MX,Coneto,24.98089,-104.770547
MX,San Francisco,25.243523,-105.244605
MX,Balancán,17.807018,-91.537435
MX,Guadalupe,25.958937,-99.496532
MX,San Rafael,24.808395,-105.112352
MX,San Rafael,25.383068,-104.765985
MX,Morelos,26.671528,-107.676511
MX,San Rafael,26.906185,-106.444977
MX,San Antonio,26.435057,-107.30891
MX,Tecpan,17.222777,-100.641214
MX,Santiago,17.229035,-100.346446
MX,San Jerónimo,17.136735,-100.468325
